60810000;2;01/05/1995;;1;1;"32,9093";"16,9395";"20,1015";7;5;1;1;1;;0;"17,8621";"17,3982";"17,3982";"17,3982";"16,9395";"24,3618";"32,9093";"27,6487";"24,3618";"22,7856";"22,2703";"21,76";"20,2598";"21,76";"20,2598";"20,7547";"20,2598";"20,2598";"19,2852";"19,2852";"18,8057";"18,8057";"18,3313";"18,3313";"18,3313";"17,8621";"17,8621";"17,8621";"17,3982";"17,3982";"16,9395";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/04/1995;;1;1;"36,0";"17,3982";"22,0487";1;29;1;1;1;;0;"36,0";"32,3055";"26,5333";"23,306";"22,2703";"21,76";"21,76";"23,306";"27,0885";"24,8972";"22,2703";"23,306";"22,7856";"21,2548";"20,2598";"19,7699";"19,7699";"19,7699";"19,2852";"21,76";"20,7547";"20,2598";"19,7699";"19,2852";"18,8057";"18,3313";"18,8057";"20,2598";"17,3982";"18,3313";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60810000;2;01/03/1995;;1;1;"33,5179";"19,2852";"23,2676";30;11;1;1;1;;0;"20,7547";"20,7547";"21,76";"23,306";"20,7547";"20,7547";"21,76";"20,7547";"21,76";"20,7547";"19,2852";"19,2852";"19,7699";"22,2703";"24,3618";"23,8314";"21,2548";"19,7699";"23,8314";"28,2138";"23,306";"22,7856";"21,76";"26,5333";"25,4376";"23,306";"25,983";"25,4376";"31,7065";"33,5179";"26,5333";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/02/1995;;1;1;"37,2694";"19,7699";"26,812";8;28;1;1;1;;0;"31,1122";"29,3586";"20,2598";"20,2598";"24,3618";"25,983";"28,7837";"37,2694";"34,7495";"32,3055";"31,1122";"25,983";"26,5333";"28,2138";"31,1122";"31,1122";"29,9383";"23,8314";"22,7856";"25,983";"31,7065";"27,6487";"26,5333";"21,76";"21,2548";"20,7547";"20,2598";"19,7699";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
60810000;2;01/01/1995;;1;1;"62,4545";"14,2986";"22,891";7;27;1;1;1;;0;"17,8621";"19,7699";"21,76";"56,9775";"49,5302";"41,1902";"62,4545";"37,2694";"24,8972";"19,2852";"17,8621";"17,3982";"17,3982";"16,9395";"16,0379";"15,1576";"14,7254";"19,7699";"16,9395";"18,8057";"20,7547";"18,3313";"16,4861";"16,0379";"15,1576";"14,7254";"14,2986";"15,1576";"15,5951";"19,2852";"21,76";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/12/1994;;1;1;"23,306";"8,9007";"12,8624";26;15;1;1;1;;0;"11,8518";"11,8518";"11,4633";"11,0803";"11,0803";"11,4633";"13,0506";"13,4612";"15,5951";"14,2986";"13,4612";"10,7029";"9,6045";"9,2497";"8,9007";"10,3311";"12,6455";"11,8518";"11,0803";"11,8518";"12,6455";"11,8518";"13,0506";"15,5951";"18,3313";"23,306";"15,5951";"13,4612";"14,7254";"13,0506";"12,2459";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/11/1994;;1;1;"22,2703";"7,2428";"11,9874";20;8;1;1;1;;0;"10,3311";"9,2497";"8,5575";"8,5575";"7,8884";"7,5627";"7,5627";"7,2428";"7,5627";"7,8884";"8,9007";"9,2497";"9,6045";"10,3311";"10,7029";"11,8518";"13,4612";"12,2459";"11,4633";"22,2703";"19,2852";"19,7699";"14,2986";"14,7254";"14,2986";"18,3313";"16,0379";"13,8772";"13,4612";"13,0506";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60810000;2;01/10/1994;;1;1;"14,2986";"7,5627";"10,3365";23;14;1;1;1;;0;"8,9007";"8,9007";"8,9007";"8,9007";"8,9007";"8,9007";"9,6045";"12,2459";"11,4633";"9,9649";"9,6045";"8,9007";"8,22";"7,5627";"7,8884";"8,9007";"9,2497";"9,6045";"9,6045";"9,6045";"12,2459";"13,0506";"14,2986";"14,2986";"12,2459";"10,7029";"10,3311";"11,0803";"12,2459";"12,6455";"11,4633";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/09/1994;;1;1;"11,8518";"9,2497";"10,6088";1;27;1;1;1;;0;"11,8518";"11,8518";"11,8518";"11,8518";"11,8518";"11,8518";"11,4633";"11,4633";"11,4633";"11,4633";"11,0803";"11,0803";"11,0803";"10,7029";"10,7029";"10,7029";"10,7029";"10,3311";"9,9649";"9,9649";"9,9649";"9,6045";"9,6045";"9,6045";"9,6045";"9,6045";"9,2497";"9,2497";"9,2497";"9,2497";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60810000;2;01/08/1994;;1;1;"15,5951";"12,2459";"14,1071";1;31;1;1;1;;0;"15,5951";"15,5951";"15,5951";"15,5951";"15,1576";"15,1576";"15,1576";"14,7254";"14,7254";"14,7254";"14,2986";"14,2986";"14,2986";"14,2986";"14,2986";"14,2986";"13,8772";"13,8772";"13,8772";"13,8772";"13,4612";"13,4612";"13,4612";"13,4612";"13,0506";"13,0506";"13,0506";"13,0506";"13,0506";"12,6455";"12,2459";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/07/1994;;1;1;"19,7699";"16,0379";"17,7816";1;30;1;1;1;;0;"19,7699";"19,7699";"19,2852";"18,8057";"18,3313";"18,3313";"18,3313";"17,8621";"17,8621";"17,8621";"17,8621";"17,3982";"17,3982";"17,3982";"17,3982";"17,3982";"17,3982";"17,3982";"17,3982";"16,9395";"16,9395";"16,9395";"17,8621";"19,2852";"18,3313";"17,8621";"17,3982";"17,3982";"16,9395";"16,0379";"16,0379";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/06/1994;;1;1;"24,3618";"19,2852";"21,3009";24;22;1;1;1;;0;"22,7856";"22,2703";"22,2703";"21,76";"21,76";"21,2548";"21,2548";"21,2548";"21,2548";"20,7547";"20,7547";"20,7547";"20,7547";"20,7547";"20,7547";"20,2598";"20,2598";"20,2598";"20,2598";"20,2598";"20,2598";"19,2852";"22,7856";"24,3618";"23,8314";"22,2703";"22,2703";"21,2548";"20,7547";"20,2598";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60810000;2;01/05/1994;;1;1;"27,0885";"22,7856";"25,0676";1;27;1;1;1;;0;"27,0885";"26,5333";"26,5333";"25,983";"25,983";"25,983";"25,4376";"24,8972";"24,8972";"24,3618";"24,3618";"24,3618";"24,3618";"24,3618";"25,4376";"27,0885";"27,0885";"25,4376";"23,8314";"23,8314";"24,3618";"24,8972";"25,983";"27,0885";"26,5333";"24,3618";"22,7856";"23,306";"23,306";"23,306";"23,306";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/04/1994;;1;1;"48,0946";"27,6487";"33,4698";1;30;2;2;2;;0;"48,0946";"39,8646";"37,2694";"38,5577";"34,7495";"34,1313";"37,9112";"38,5577";"34,7495";"32,9093";"32,3055";"31,7065";"31,1122";"31,1122";"31,1122";"31,7065";"31,7065";"31,1122";"43,8969";"36,6324";"32,9093";"31,1122";"29,9383";"29,9383";"28,7837";"28,7837";"28,7837";"28,7837";"28,2138";"27,6487";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60810000;2;01/03/1994;;1;1;"65,6804";"32,9093";"45,028";25;19;1;1;1;;0;"36,6324";"42,5343";"43,8969";"50,9838";"45,9752";"50,2547";"48,8101";"38,5577";"35,3724";"41,86";"52,4554";"53,198";"45,2779";"40,5251";"36,0";"34,7495";"38,5577";"36,6324";"32,9093";"63,2544";"60,0808";"50,2547";"43,2133";"39,8646";"65,6804";"60,0808";"47,3836";"41,86";"39,2088";"37,2694";"42,5343";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/02/1994;;1;1;"41,1902";"27,0885";"32,2582";26;4;1;1;1;;0;"36,6324";"34,1313";"28,2138";"27,0885";"32,3055";"31,7065";"32,3055";"37,2694";"34,1313";"36,0";"32,3055";"31,1122";"30,5228";"32,9093";"31,7065";"30,5228";"28,7837";"28,2138";"27,6487";"30,5228";"32,9093";"29,9383";"27,6487";"28,7837";"33,5179";"41,1902";"39,2088";"36,0";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
60810000;2;01/01/1994;;1;1;"118,9652";"25,983";"46,3299";28;2;1;1;1;;0;"27,0885";"25,983";"28,7837";"49,5302";"63,2544";"52,4554";"41,1902";"40,5251";"59,2984";"39,8646";"62,4545";"53,945";"49,5302";"43,2133";"39,2088";"38,5577";"37,2694";"32,9093";"33,5179";"35,3724";"38,5577";"48,8101";"41,86";"39,8646";"41,1902";"37,2694";"67,3195";"118,9652";"63,2544";"45,9752";"39,2088";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/12/1993;;1;1;"61,6589";"7,5627";"21,4444";30;3;1;1;1;;0;"8,9007";"8,5575";"7,5627";"8,22";"7,8884";"7,8884";"8,9007";"9,6045";"9,2497";"8,5575";"13,0506";"13,0506";"16,9395";"13,4612";"13,8772";"16,0379";"16,9395";"16,0379";"12,2459";"14,2986";"16,0379";"20,2598";"39,2088";"57,7467";"56,2127";"49,5302";"34,7495";"26,5333";"39,8646";"61,6589";"31,7065";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/11/1993;;1;1;"13,8772";"6,9289";"9,0302";29;14;1;1;1;;0;"8,22";"8,5575";"8,22";"8,22";"7,8884";"7,8884";"9,6045";"11,8518";"10,7029";"10,7029";"9,6045";"8,5575";"7,2428";"6,9289";"6,9289";"7,5627";"8,22";"8,22";"7,8884";"7,5627";"7,2428";"6,9289";"8,5575";"9,9649";"9,6045";"8,9007";"11,4633";"13,4612";"13,8772";"10,3311";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60810000;2;01/10/1993;;1;1;"16,0379";"8,5575";"11,0306";6;13;1;1;1;;0;"13,8772";"12,6455";"12,6455";"12,6455";"13,4612";"16,0379";"13,8772";"12,6455";"11,8518";"9,9649";"9,6045";"9,2497";"8,5575";"8,5575";"8,5575";"8,9007";"10,3311";"10,3311";"11,0803";"9,6045";"9,9649";"9,6045";"8,9007";"9,6045";"10,7029";"14,2986";"15,5951";"11,0803";"9,9649";"9,2497";"8,5575";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/09/1993;;1;1;"22,2703";"8,5575";"11,4486";28;12;1;1;1;;0;"9,9649";"9,9649";"9,6045";"9,6045";"9,6045";"9,2497";"9,2497";"9,2497";"9,6045";"9,2497";"8,9007";"8,5575";"8,5575";"13,0506";"13,4612";"11,8518";"11,0803";"9,9649";"9,9649";"9,6045";"8,9007";"9,2497";"10,7029";"11,0803";"10,7029";"12,2459";"21,2548";"22,2703";"19,7699";"16,9395";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60810000;2;01/08/1993;;1;1;"32,3055";"8,22";"12,178";24;14;1;1;1;;0;"10,3311";"10,3311";"10,3311";"10,3311";"9,9649";"9,6045";"9,6045";"9,2497";"9,2497";"8,9007";"8,9007";"8,5575";"8,5575";"8,22";"10,3311";"13,8772";"11,8518";"10,7029";"9,9649";"9,9649";"9,6045";"9,2497";"26,5333";"32,3055";"25,4376";"16,9395";"13,8772";"12,2459";"11,4633";"10,7029";"10,3311";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/07/1993;;1;1;"13,0506";"10,7029";"11,953";1;27;1;1;1;;0;"13,0506";"13,0506";"13,0506";"13,0506";"12,6455";"12,6455";"12,2459";"12,6455";"13,0506";"13,0506";"12,6455";"12,6455";"12,6455";"12,2459";"12,2459";"11,8518";"11,8518";"11,8518";"11,4633";"11,4633";"11,4633";"11,4633";"11,4633";"11,0803";"11,0803";"11,0803";"10,7029";"10,7029";"10,7029";"10,7029";"10,7029";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/06/1993;;1;1;"21,76";"13,0506";"15,4704";1;29;1;1;1;;0;"21,76";"20,2598";"18,3313";"16,9395";"16,4861";"16,4861";"16,4861";"16,4861";"16,0379";"16,0379";"16,0379";"16,0379";"15,5951";"15,5951";"15,5951";"15,1576";"15,1576";"14,7254";"14,7254";"14,2986";"14,2986";"13,8772";"13,8772";"13,8772";"13,4612";"13,4612";"13,4612";"13,4612";"13,0506";"13,0506";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60810000;2;01/05/1993;;1;1;"19,7699";"16,0379";"17,9079";16;29;1;1;1;;0;"19,2852";"19,2852";"19,2852";"19,2852";"19,2852";"18,8057";"18,8057";"18,3313";"18,3313";"18,3313";"17,8621";"17,3982";"17,3982";"17,3982";"18,8057";"19,7699";"19,2852";"18,8057";"18,3313";"17,8621";"17,8621";"17,3982";"16,9395";"16,9395";"16,4861";"16,4861";"16,4861";"16,4861";"16,0379";"16,0379";"16,0379";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/04/1993;;1;1;"32,9093";"19,7699";"24,3093";4;30;1;1;1;;0;"27,6487";"28,2138";"26,5333";"32,9093";"31,7065";"27,0885";"25,983";"25,4376";"32,3055";"27,6487";"24,8972";"24,3618";"22,7856";"24,3618";"23,306";"22,7856";"23,8314";"23,306";"23,306";"22,7856";"21,76";"21,2548";"20,7547";"21,2548";"21,2548";"20,7547";"20,7547";"20,2598";"20,2598";"19,7699";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60810000;2;01/03/1993;;1;1;"52,4554";"20,7547";"27,6002";23;15;1;1;1;;0;"28,7837";"27,0885";"31,1122";"29,9383";"24,8972";"23,306";"22,2703";"22,2703";"21,76";"21,2548";"22,2703";"21,76";"21,76";"21,2548";"20,7547";"22,2703";"21,76";"22,7856";"26,5333";"25,4376";"23,8314";"27,0885";"52,4554";"37,9112";"30,5228";"36,0";"37,9112";"45,2779";"31,7065";"27,6487";"25,983";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/02/1993;;1;1;"50,9838";"15,1576";"29,1322";20;1;1;1;1;;0;"15,1576";"17,8621";"17,3982";"31,7065";"29,3586";"18,3313";"19,7699";"19,7699";"20,7547";"18,3313";"18,3313";"18,3313";"36,6324";"49,5302";"41,86";"32,9093";"28,2138";"29,3586";"32,3055";"50,9838";"39,2088";"36,0";"37,2694";"40,5251";"31,7065";"27,0885";"27,6487";"29,3586";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
60810000;2;01/01/1993;;1;1;"23,8314";"13,0506";"16,252";24;17;1;1;1;;0;"17,3982";"16,4861";"14,7254";"14,2986";"15,1576";"15,1576";"16,9395";"17,3982";"16,9395";"17,8621";"16,9395";"16,9395";"16,4861";"16,0379";"14,2986";"13,4612";"13,0506";"15,5951";"17,8621";"18,3313";"16,9395";"15,5951";"16,4861";"23,8314";"20,2598";"16,4861";"16,0379";"15,5951";"13,8772";"13,8772";"13,4612";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/12/1992;;1;1;"26,5333";"13,8772";"18,7313";19;7;1;1;1;;0;"19,2852";"25,983";"16,4861";"14,7254";"14,7254";"14,2986";"13,8772";"13,8772";"25,4376";"16,4861";"22,2703";"25,4376";"23,8314";"18,8057";"16,4861";"16,0379";"16,0379";"23,306";"26,5333";"20,2598";"19,2852";"18,3313";"16,9395";"16,0379";"16,0379";"15,5951";"16,9395";"21,76";"20,7547";"17,8621";"16,9395";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/11/1992;;1;1;"29,3586";"10,7029";"14,9388";29;16;1;1;1;;0;"13,0506";"16,9395";"21,76";"19,7699";"18,8057";"16,0379";"13,8772";"13,8772";"14,2986";"13,4612";"12,2459";"13,4612";"12,6455";"12,2459";"11,8518";"10,7029";"12,2459";"18,8057";"12,6455";"11,0803";"11,0803";"10,7029";"11,0803";"11,4633";"11,4633";"13,8772";"18,8057";"20,7547";"29,3586";"19,7699";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60810000;2;01/10/1992;;1;1;"27,0885";"9,6045";"13,1409";13;1;1;1;1;;0;"9,6045";"10,7029";"15,1576";"12,6455";"13,4612";"11,4633";"10,3311";"11,0803";"11,8518";"13,0506";"11,4633";"14,7254";"27,0885";"19,7699";"12,2459";"12,6455";"13,8772";"13,8772";"12,6455";"11,4633";"11,8518";"20,7547";"13,0506";"11,0803";"11,8518";"12,2459";"12,6455";"12,2459";"11,0803";"10,3311";"11,0803";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/09/1992;;1;1;"18,3313";"9,6045";"11,6656";16;11;1;1;1;;0;"9,9649";"10,7029";"10,3311";"10,3311";"9,9649";"11,4633";"11,8518";"11,0803";"10,3311";"9,9649";"9,6045";"10,7029";"11,0803";"11,0803";"16,4861";"18,3313";"14,2986";"12,2459";"12,2459";"12,2459";"11,4633";"11,4633";"12,6455";"11,4633";"12,6455";"13,4612";"12,2459";"10,7029";"9,9649";"9,6045";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60810000;2;01/08/1992;;1;1;"12,6455";"9,9649";"11,5013";1;28;1;1;1;;0;"12,6455";"12,6455";"12,6455";"12,2459";"12,2459";"12,2459";"11,8518";"11,8518";"11,8518";"11,8518";"11,8518";"11,8518";"11,8518";"11,4633";"11,4633";"11,4633";"11,4633";"11,4633";"12,2459";"12,6455";"11,8518";"11,4633";"11,0803";"10,7029";"10,7029";"10,7029";"10,3311";"9,9649";"9,9649";"9,9649";"9,9649";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/07/1992;;1;1;"16,0379";"13,0506";"14,6157";1;29;1;1;1;;0;"16,0379";"16,0379";"16,0379";"16,0379";"16,0379";"16,0379";"15,5951";"15,5951";"15,5951";"15,5951";"15,1576";"15,1576";"14,7254";"14,7254";"14,7254";"14,2986";"14,2986";"14,2986";"13,8772";"13,8772";"13,8772";"13,8772";"13,8772";"13,8772";"13,8772";"13,8772";"13,4612";"13,4612";"13,0506";"13,0506";"13,0506";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/06/1992;;1;1;"20,2598";"16,0379";"17,847";1;29;1;1;1;;0;"20,2598";"19,7699";"19,7699";"19,2852";"19,2852";"18,8057";"18,8057";"18,3313";"18,3313";"18,3313";"18,8057";"18,8057";"17,8621";"17,8621";"17,8621";"17,8621";"17,8621";"17,3982";"17,3982";"16,9395";"16,9395";"16,9395";"16,9395";"16,9395";"16,4861";"16,4861";"16,4861";"16,4861";"16,0379";"16,0379";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60810000;2;01/05/1992;;1;1;"33,5179";"20,2598";"23,9281";4;31;1;1;1;;0;"24,3618";"24,3618";"26,5333";"33,5179";"31,1122";"29,9383";"31,7065";"28,2138";"24,8972";"23,8314";"23,8314";"23,306";"23,306";"23,306";"22,7856";"22,2703";"22,2703";"21,76";"21,76";"21,76";"21,76";"21,2548";"22,2703";"23,8314";"22,7856";"21,76";"20,7547";"20,7547";"20,7547";"20,7547";"20,2598";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/04/1992;;1;1;"50,2547";"25,4376";"30,983";1;30;1;1;1;;0;"50,2547";"40,5251";"31,7065";"28,2138";"27,6487";"28,2138";"33,5179";"26,5333";"25,983";"26,5333";"27,0885";"25,983";"37,9112";"41,1902";"34,1313";"29,3586";"29,3586";"28,7837";"25,983";"26,5333";"31,7065";"28,7837";"25,983";"25,983";"31,7065";"36,6324";"37,9112";"31,1122";"28,7837";"25,4376";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60810000;2;01/03/1992;;1;1;"39,8646";"23,306";"28,7789";1;8;1;1;1;;0;"39,8646";"39,8646";"34,1313";"29,9383";"26,5333";"24,8972";"24,3618";"23,306";"23,306";"24,8972";"26,5333";"37,2694";"31,1122";"27,6487";"23,306";"29,3586";"28,2138";"28,2138";"32,9093";"31,7065";"29,3586";"28,2138";"27,0885";"28,7837";"27,6487";"27,6487";"27,0885";"25,983";"26,5333";"28,2138";"28,2138";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/02/1992;;1;1;"59,2984";"23,306";"32,3756";5;21;1;1;1;;0;"33,5179";"48,0946";"48,0946";"51,7174";"59,2984";"48,8101";"36,6324";"31,1122";"29,9383";"27,0885";"29,9383";"26,5333";"26,5333";"30,5228";"29,3586";"29,9383";"31,7065";"28,2138";"25,4376";"24,3618";"23,306";"23,8314";"26,5333";"25,4376";"27,0885";"32,3055";"29,3586";"27,6487";"26,5333";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
60810000;2;01/01/1992;;1;1;"37,9112";"10,3311";"19,0666";18;9;1;1;1;;0;"16,0379";"14,2986";"15,1576";"13,8772";"13,4612";"13,4612";"11,8518";"10,7029";"10,3311";"11,0803";"11,4633";"11,4633";"16,0379";"25,983";"22,2703";"24,8972";"21,76";"37,9112";"27,6487";"32,3055";"25,983";"20,7547";"22,2703";"26,5333";"22,2703";"19,2852";"17,3982";"16,9395";"16,0379";"18,8057";"22,7856";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/12/1991;;1;1;"19,2852";"10,3311";"14,3801";30;6;1;1;1;;0;"17,8621";"15,5951";"13,4612";"11,4633";"10,7029";"10,3311";"18,8057";"16,4861";"13,0506";"12,6455";"17,8621";"16,4861";"13,4612";"13,0506";"14,7254";"13,4612";"13,8772";"13,4612";"12,2459";"14,2986";"16,4861";"16,9395";"15,1576";"13,8772";"12,6455";"12,2459";"11,0803";"10,3311";"18,8057";"19,2852";"15,5951";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/11/1991;;1;1;"22,2703";"10,7029";"14,0833";17;24;1;1;1;;0;"11,0803";"12,6455";"13,0506";"13,0506";"11,4633";"11,4633";"14,2986";"17,8621";"19,7699";"20,7547";"15,1576";"15,5951";"13,4612";"13,0506";"15,5951";"16,4861";"22,2703";"17,8621";"13,8772";"13,0506";"11,8518";"14,7254";"11,8518";"10,7029";"11,4633";"11,4633";"11,8518";"12,6455";"11,8518";"12,2459";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60810000;2;01/10/1991;;1;1;"26,5333";"10,3311";"14,5867";9;30;1;1;1;;0;"14,2986";"15,5951";"18,8057";"18,3313";"16,4861";"19,7699";"24,3618";"20,2598";"26,5333";"22,7856";"15,5951";"13,8772";"13,0506";"11,8518";"12,2459";"13,8772";"12,6455";"12,2459";"13,0506";"12,2459";"11,8518";"12,2459";"11,8518";"10,7029";"12,2459";"11,0803";"11,8518";"11,0803";"10,7029";"10,3311";"10,3311";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/09/1991;;1;1;"14,7254";"8,9007";"10,9651";18;16;1;1;1;;0;"11,0803";"11,0803";"11,0803";"10,3311";"10,3311";"10,7029";"11,0803";"10,3311";"10,3311";"9,6045";"10,3311";"10,3311";"10,3311";"9,6045";"9,9649";"8,9007";"9,6045";"14,7254";"9,6045";"12,6455";"11,0803";"13,8772";"12,2459";"11,0803";"10,7029";"10,3311";"10,7029";"9,9649";"12,2459";"14,7254";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60810000;2;01/08/1991;;1;1;"13,4612";"11,0803";"12,4709";1;31;1;1;1;;0;"13,4612";"13,4612";"13,4612";"13,4612";"13,4612";"13,4612";"13,0506";"12,6455";"12,6455";"12,6455";"12,6455";"12,6455";"12,6455";"12,2459";"12,2459";"12,2459";"12,2459";"12,2459";"12,2459";"12,6455";"12,2459";"12,2459";"12,2459";"11,8518";"11,8518";"12,2459";"11,8518";"11,8518";"11,8518";"11,4633";"11,0803";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/07/1991;;1;1;"17,3982";"13,8772";"15,4383";1;29;1;1;1;;0;"17,3982";"16,9395";"16,9395";"16,9395";"16,9395";"16,4861";"16,4861";"16,0379";"16,0379";"16,0379";"15,5951";"15,5951";"15,5951";"15,5951";"15,1576";"15,1576";"15,1576";"15,1576";"15,1576";"15,1576";"15,1576";"15,1576";"14,7254";"14,7254";"14,7254";"14,2986";"14,2986";"14,2986";"13,8772";"13,8772";"13,8772";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60810000;2;01/06/1991;;1;1;"22,7856";"17,3982";"19,8775";1;28;1;1;1;;0;"22,7856";"22,2703";"22,2703";"21,76";"21,76";"21,2548";"21,2548";"20,7547";"20,7547";"20,7547";"20,7547";"20,7547";"20,2598";"20,2598";"20,2598";"19,7699";"19,7699";"19,7699";"19,2852";"19,2852";"19,2852";"18,8057";"18,3313";"18,3313";"17,8621";"17,8621";"17,8621";"17,3982";"17,3982";"17,3982";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
